i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1351,1289,3.95577967416602,0.9569797660534602,0
1,1328,1266,3.9960505529225907,0.9658383930823141,0
2,1341,1279,3.9585613760750586,0.9705611061523065,0
3,1344,1282,4.0023400936037445,0.9743164249261134,0
4,1351,1289,3.9643134212567883,0.9322921598704691,0
5,1343,1281,3.9914129586260736,0.9722558582889964,0
6,1337,1275,3.9968627450980394,0.9701374274915463,0
7,1347,1285,3.971206225680934,0.9622988972183748,0
8,1355,1293,3.9698375870069604,0.9306268068302589,0
9,1323,1261,4.004758128469469,0.973874205665645,0
