i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,930,877,17.145952109464083,14.881030225811482,393
1,943,890,17.219101123595507,14.00723229247634,386
2,948,895,16.97877094972067,13.848283948628351,403
3,970,917,16.57033805888768,13.348393978491131,413
4,980,927,16.83279395900755,15.359660916046584,413
5,998,945,16.15026455026455,13.762023600503191,416
6,991,938,16.34221748400853,13.898549117711324,434
7,981,928,16.450431034482758,14.164737353617536,410
8,979,926,16.19330453563715,13.977087023061658,407
9,981,928,16.35560344827586,13.382577247069461,417
