i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2125,2002,3.7747252747252746,0.860790096284041,0
1,2102,1979,3.7817079332996464,0.8854839197867076,0
2,2117,1994,3.734704112337011,0.853530773938068,0
3,2134,2011,3.7931377424167083,0.8665119813635119,0
4,2120,1997,3.771156735102654,0.8879143550048575,0
5,2137,2014,3.763157894736842,0.8727435981876317,0
6,2145,2022,3.754698318496538,0.8636895432324978,0
7,2140,2017,3.796232027764006,0.8792353021883743,0
8,2129,2006,3.7791625124626123,0.8598641737614803,0
9,2107,1984,3.811491935483871,0.9034817240771478,0
