i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2207,2099,8.163887565507384,5.640391606420656,0
1,2245,2137,8.055217594759007,5.463345520723606,0
2,2206,2098,8.210200190657769,5.512024368475284,0
3,2188,2080,8.28125,5.309754663950695,0
4,2186,2078,8.57795957651588,5.790988591633843,0
5,2216,2108,8.24146110056926,5.639893157598998,0
6,2188,2080,8.161538461538461,5.4225190656881495,0
7,2247,2139,8.270687237026648,5.520511799901152,0
8,2204,2096,8.28530534351145,5.639596726951601,0
9,2196,2088,8.12595785440613,5.6079562171159685,0
