i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,247,236,4.038135593220339,1.0549656184875171,0
1,256,245,3.979591836734694,0.9409026477730958,0
2,247,236,4.0423728813559325,0.9991018661405834,0
3,268,257,3.8793774319066148,0.9887710022544358,0
4,250,239,4.02092050209205,1.024583592301349,0
5,241,230,4.073913043478261,0.9503854555798367,0
6,255,244,3.971311475409836,0.9555686237975521,0
7,254,243,3.97119341563786,0.9995850042379522,0
8,246,235,4.042553191489362,0.9883889063265476,0
9,264,253,3.9130434782608696,0.911253656979577,0
