i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2016,1918,8.521897810218977,5.768770888690205,0
1,2054,1956,8.216257668711657,5.381628362054311,0
2,2040,1942,8.342945417095777,5.695210842974942,0
3,2001,1903,8.372569626904887,5.624660818151227,0
4,2043,1945,8.243187660668381,5.509233764950053,0
5,2068,1970,8.375634517766498,5.717283017745528,0
6,2074,1976,8.376518218623481,5.935716296974621,0
7,2063,1965,8.47735368956743,5.748248643081643,0
8,2027,1929,8.481596682218767,5.518036624735527,0
9,2032,1934,8.362978283350568,5.704421861330088,0
