i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1953,1836,3.073529411764706,0.3034600121637819,0
1,1974,1856,3.086206896551724,0.3201283556487438,0
2,2073,1955,3.230690537084399,0.5385205497412084,0
3,2130,2012,3.2947316103379722,0.5899355337078824,0
4,1980,1862,3.0698174006444683,0.2809028503604258,0
5,1969,1850,3.0783783783783782,0.30811996183930834,0
6,2339,2201,3.065424806905952,0.28958823938415584,0
7,2360,2222,3.054905490549055,0.2557190407295398,0
8,1948,1830,3.0562841530054645,0.25090299460088644,0
9,1967,1849,3.0784207679826934,0.30994773425180183,0
