i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,467,446,4.042600896860987,0.9683217683160444,0
1,482,461,3.9739696312364425,0.9170447153349313,0
2,476,455,4.004395604395604,1.0032816579881265,0
3,501,480,3.8916666666666666,0.890185685997902,0
4,460,439,4.079726651480637,1.0036488863202082,0
5,480,459,3.9869281045751634,0.9722977396935483,0
6,480,459,3.9847494553376905,0.9461460022051619,0
7,464,443,4.074492099322799,0.990407445993714,0
8,493,472,3.9427966101694913,0.9714739679975904,0
9,478,457,3.984682713347921,0.9619600466114298,0
