i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2409,2279,7.4199210179903465,5.1688953766313,0
1,2448,2318,7.292062122519413,5.062647816014532,0
2,2419,2289,7.4853647881170815,4.937873519796824,0
3,2422,2292,7.412303664921466,4.966615117239944,0
4,2424,2294,7.6346992153443765,5.398419072661077,0
5,2483,2353,7.351466213344667,5.098783528727991,0
6,2479,2349,7.461047254150702,5.0710442633360024,0
7,2497,2367,7.583438952260245,5.132435801530796,0
8,2496,2366,7.287404902789518,5.168282416690693,0
9,2469,2339,7.5844377939290295,5.137030911988179,0
