i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1994,1881,3.8442317916002127,0.9163178733079334,0
1,2004,1891,3.8741406663141196,0.9111929519922317,0
2,2011,1898,3.8645943097997892,0.9095560866847996,0
3,2007,1894,3.8632523759239703,0.9062677345209541,0
4,2036,1923,3.8533541341653668,0.892170212987167,0
5,2006,1893,3.844162704701532,0.9150464953696616,0
6,2036,1923,3.8393135725429017,0.9125427191122407,0
7,2016,1903,3.8481345244351024,0.9109340132183676,0
8,2036,1923,3.8174726989079564,0.90899844231517,0
9,2029,1916,3.842901878914405,0.904556277555897,0
