i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2002,1886,3.1887592788971366,0.49536649281296063,0
1,2019,1902,3.2507886435331232,0.564165546582691,0
2,2046,1929,3.2534992223950234,0.5683180646677529,0
3,2047,1929,3.354069466044583,0.6751036457075812,0
4,2057,1939,3.2795255286230014,0.5747377200713266,0
5,2115,1997,3.370555833750626,0.6675048206122404,0
6,2158,2040,3.467156862745098,0.7355801731153129,0
7,2167,2048,3.521484375,0.7871820686034835,0
8,1930,1812,3.0623620309050774,0.295246642233914,0
9,2066,1949,3.37762955361724,0.692281216692301,0
