i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2281,2144,3.1884328358208953,0.4175896623313225,0
1,2340,2196,3.0496357012750455,0.23914475400942356,0
2,2366,2216,3.0487364620938626,0.25021332242919686,0
3,2360,2207,3.0498414136837337,0.23942750448201897,0
4,1983,1865,3.067024128686327,0.27459156499779913,0
5,1958,1840,3.086413043478261,0.32408762073986136,0
6,2171,2053,3.259132976132489,0.4795583984504518,0
7,2375,2222,3.2218721872187217,0.4345647706838631,0
8,1958,1840,3.070108695652174,0.2816449914852623,0
9,2359,2206,3.040344514959202,0.21650958384126628,0
