i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1739,1577,3.7710843373493974,4.273790991532513,0
1,1951,1789,4.589155953046395,4.735191657853623,0
2,2029,1867,4.646491697911087,4.341025410879448,0
3,2043,1881,4.66347687400319,3.7338331903097948,0
4,1757,1595,4.00564263322884,5.182376043112492,0
5,1734,1572,3.760178117048346,3.9596073736566417,0
6,1736,1574,3.968869123252859,4.888169637604353,0
7,1774,1612,4.419354838709677,6.4770311935736595,0
8,1856,1694,4.312278630460448,4.95229930048278,0
9,1764,1602,3.6935081148564293,4.495837475875292,0
