i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1781,1587,3.020163831127914,0.3088229553835626,0
1,1796,1601,3.013741411617739,0.2286446623075969,0
2,1765,1568,3.0318877551020407,0.5359556671936601,0
3,1787,1592,3.0376884422110555,0.5291376158425929,0
4,1791,1594,3.0451693851944794,0.5186289982328683,0
5,1781,1583,3.0593809222994315,0.6429648404396622,0
6,1791,1595,3.070219435736677,0.7562220167925642,0
7,1809,1614,3.029739776951673,0.41544864650755137,0
8,1781,1584,3.0366161616161618,0.4672860220523067,0
9,1797,1600,3.055,0.7049645381152161,0
