i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1886,1784,3.8806053811659194,0.9125338454895073,0
1,1890,1788,3.8859060402684564,0.9228411630398005,0
2,1888,1786,3.881298992161254,0.921570360656549,0
3,1872,1770,3.886440677966102,0.8988927829176633,0
4,1891,1789,3.898826159865847,0.917712035479912,0
5,1878,1776,3.8986486486486487,0.9207801103886655,0
6,1890,1788,3.8864653243847873,0.9213938900921622,0
7,1897,1795,3.9298050139275764,0.9403239623560534,0
8,1921,1819,3.8565145684442,0.924158176693345,0
9,1882,1780,3.891011235955056,0.9328150519915874,0
