i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1765,1570,3.0127388535031847,0.33457380716285895,0
1,1759,1564,3.00383631713555,0.11301772629106344,0
2,1799,1604,3.0536159600997506,0.551233612822074,0
3,1790,1595,3.0463949843260187,0.5624436000480679,0
4,1780,1585,3.039116719242902,0.4776221091209009,0
5,1771,1576,3.030456852791878,0.5275037415762064,0
6,1793,1598,3.0625782227784732,0.7223164385316602,0
7,1799,1604,3.043640897755611,0.5698936425453945,0
8,1762,1567,3.01531589023612,0.4284344831356539,0
9,1753,1558,3.001283697047497,0.05065319552490081,0
