i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2003,1884,3.064755838641189,0.268774631207978,0
1,2027,1909,3.1058145625982188,0.3305831303212416,0
2,2363,2226,3.062443845462713,0.2632988469127273,0
3,2385,2249,3.076923076923077,0.2919494188728877,0
4,2369,2233,3.06448723690103,0.2699403973674161,0
5,2413,2258,3.076173604960142,0.2907628249079902,0
6,2758,2602,3.0380476556495,0.19131134715190687,0
7,2757,2600,3.039230769230769,0.19414354477121137,0
8,2357,2201,3.0663334847796455,0.2830316431964978,0
9,2368,2215,3.057336343115124,0.2582440132795988,0
