i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2457,2316,6.895941278065631,4.819806656268031,0
1,2525,2384,6.757969798657718,4.702087417267441,0
2,2483,2342,6.959863364645602,4.967452871013198,0
3,2520,2379,6.8894493484657415,4.940755574693368,0
4,2449,2308,7.0168977469670715,5.2084096188096245,0
5,2471,2330,6.94549356223176,5.047673057674086,0
6,2459,2318,6.790336496980156,4.738188781855242,0
7,2456,2315,6.952915766738661,4.97613604549039,0
8,2409,2268,6.822751322751323,5.017023314843869,0
9,2424,2283,6.860709592641261,5.293642235428724,0
