i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2180,2062,3.172647914645975,0.37922360728088067,0
1,2395,2239,3.2009825815096025,0.4007350539188436,0
2,2409,2252,3.172735346358792,0.37801831500219707,0
3,2382,2225,3.270561797752809,0.4442500549798245,0
4,2402,2249,3.239217429968875,0.44895066760846347,0
5,2459,2302,3.232406602953953,0.42236687116457977,0
6,2752,2577,3.167248738843617,0.37319780036709266,0
7,2789,2613,3.18867202449292,0.39124786474390244,0
8,2391,2235,3.254586129753915,0.43562831897253623,0
9,2451,2294,3.2558849171752398,0.43635745248300783,0
