i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1510,1438,3.943671766342142,0.9495029858189377,0
1,1515,1443,4.0,0.9607689228305228,0
2,1536,1464,3.9685792349726774,0.9759941844567537,0
3,1494,1422,4.022503516174402,0.968302082141819,0
4,1521,1449,3.9599723947550034,0.9651192007735203,0
5,1524,1452,3.9421487603305785,0.9415202582011427,0
6,1524,1452,3.9455922865013773,0.9573198464020045,0
7,1535,1463,3.933697881066302,0.9289778205950376,0
8,1516,1444,3.966759002770083,0.9605819854570463,0
9,1508,1436,3.9867688022284122,0.9805733525600892,0
