i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1876,1774,3.910935738444194,0.9322989993992402,0
1,1893,1791,3.86320491345617,0.9137834063876241,0
2,1879,1777,3.867754642656162,0.9381318440361722,0
3,1901,1799,3.876598110061145,0.934962546902187,0
4,1871,1769,3.9157716223855283,0.9446077281956842,0
5,1900,1798,3.8865406006674084,0.9239292821582452,0
6,1882,1780,3.91123595505618,0.9289281248725028,0
7,1885,1783,3.9136287156477847,0.9283648903957099,0
8,1872,1770,3.8813559322033897,0.939733327290041,0
9,1860,1758,3.9465301478953356,0.9441074764741222,0
