i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2479,2349,7.453810131971052,5.148631167073332,0
1,2445,2315,7.42548596112311,5.217427861460447,0
2,2491,2361,7.719610334603981,5.50716225509878,0
3,2460,2330,7.586695278969957,5.164960667086713,0
4,2425,2295,7.4183006535947715,5.021801331742402,0
5,2447,2317,7.63875701337937,5.424836171157702,0
6,2450,2320,7.472844827586207,5.216448174968138,0
7,2533,2403,7.416146483562214,5.176447731596605,0
8,2466,2336,7.541095890410959,5.244699492976404,0
9,2429,2299,7.394954327968682,5.198344395915792,0
