i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,255,244,3.971311475409836,0.9250591038447327,0
1,256,245,3.9591836734693877,0.9553113323803192,0
2,255,244,3.971311475409836,0.997536268965245,0
3,257,246,3.951219512195122,0.9740841730593102,0
4,258,247,3.931174089068826,0.9390967309589862,0
5,247,236,4.033898305084746,0.9605101344971345,0
6,266,255,3.8745098039215686,0.9538041763206053,0
7,257,246,3.9430894308943087,0.9736430040416192,0
8,259,248,3.939516129032258,0.9291271092933008,0
9,251,240,4.020833333333333,1.0060148966204339,0
