i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2336,2217,7.972034280559314,5.45313680405934,0
1,2316,2197,7.9836140191169775,5.402481354098165,0
2,2369,2250,7.856444444444445,5.3587988519632335,0
3,2375,2256,8.27482269503546,5.607967116641191,0
4,2392,2273,7.768147822261328,5.18156118248848,0
5,2327,2208,7.804347826086956,5.195258004573928,0
6,2396,2277,7.908651734738691,5.388914904461744,0
7,2380,2261,7.914197257850509,5.326797320109719,0
8,2361,2242,7.890722569134701,5.393781194177991,0
9,2396,2277,8.124286341677646,5.611246743416756,0
