i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2425,2289,3.0860637833114897,0.28045821170649055,0
1,2406,2250,3.2222222222222223,0.4189345686852616,0
2,2393,2236,3.2146690518783543,0.4105925596549488,0
3,2426,2271,3.218846323205636,0.413464158089925,0
4,2080,1961,3.0917899031106577,0.28872914088743085,0
5,2398,2242,3.2060660124888494,0.40447844316575715,0
6,2640,2466,3.264395782643958,0.46167558193019453,0
7,2443,2284,3.2797723292469354,0.44888726094051684,0
8,2409,2271,3.0418317921620432,0.2002046286341921,0
9,2410,2254,3.220496894409938,0.4198982867279871,0
