i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2416,2286,7.594488188976378,5.245215732468181,0
1,2426,2296,7.594076655052265,5.368140605004643,0
2,2411,2281,7.636124506795265,5.311183775750784,0
3,2494,2364,7.478849407783418,5.2798159253659955,0
4,2501,2371,7.3399409531843105,5.0579938106260345,0
5,2462,2332,7.340909090909091,5.1667717738370325,0
6,2500,2370,7.434177215189873,5.020474183967678,0
7,2479,2349,7.38399318859089,5.01380122269295,0
8,2495,2365,7.422832980972516,5.0182401764895035,0
9,2493,2363,7.450275074058401,5.26459872285997,0
