i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,714,683,3.939970717423133,0.962350404350241,0
1,706,675,3.9644444444444447,0.943709517977321,0
2,724,693,3.9220779220779223,0.9209695999484239,0
3,706,675,3.965925925925926,0.9738935193878355,0
4,708,677,3.9630723781388477,0.9631901768447744,0
5,699,668,4.002994011976048,0.9555965093002894,0
6,683,652,4.050613496932515,0.9683090018212249,0
7,685,654,4.042813455657492,1.0112526093014274,0
8,714,683,3.9560761346998534,0.9331085063842629,0
9,729,698,3.9140401146131807,0.9200429842929577,0
