i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1145,1094,3.9579524680073126,0.9397118337366293,0
1,1146,1095,3.9579908675799085,0.9470297618235726,0
2,1149,1098,3.9435336976320583,0.9362654417748844,0
3,1133,1082,3.9704251386321627,0.977119765189159,0
4,1139,1088,3.974264705882353,0.9612336071829025,0
5,1147,1096,3.9425182481751824,0.9346232747612261,0
6,1143,1092,3.9652014652014653,0.9369684845803269,0
7,1158,1107,3.94579945799458,0.9761139919472652,0
8,1119,1068,4.0177902621722845,0.966993673711885,0
9,1144,1093,3.9533394327538884,0.9394379931500949,0
