i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2126,1897,8.76331049024776,7.461824345780012,1592
1,2223,1994,8.916750250752257,7.4577439016851335,1548
2,2103,1874,8.680896478121666,7.087092604653569,1556
3,2222,1993,9.011540391369794,7.4189629210140335,1488
4,2293,2064,9.010658914728682,7.966431677630739,1458
5,2243,2014,9.013406156901688,10.610899149064629,1602
6,2251,2022,8.917903066271018,7.886822195706388,1672
7,2236,2007,9.261086198305929,10.40143887444128,1564
8,2286,2057,9.393777345649003,9.193830241604216,1499
9,2297,2068,9.377659574468085,9.144341346519898,1501
