i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1784,1592,3.0188442211055277,0.29594694427107754,0
1,1791,1596,3.010025062656642,0.23460038945035716,0
2,1797,1602,3.033707865168539,0.44845397850505864,0
3,1789,1592,3.0150753768844223,0.3396330703259459,0
4,1770,1574,3.0216010165184244,0.43017206852342393,0
5,1779,1586,3.0,0.0,0
6,1771,1576,3.00253807106599,0.07120182811728698,0
7,1768,1571,3.007638446849141,0.302659902067355,0
8,1770,1576,3.0076142131979697,0.21360548435186094,0
9,1801,1605,3.0249221183800623,0.3727502527749633,0
