i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1761,1577,3.1204819277108435,1.452068350471816,0
1,1758,1574,3.127064803049555,1.6954582876624715,0
2,1770,1586,3.0277427490542244,0.3814581096707113,0
3,1881,1697,3.394814378314673,1.609392431675157,0
4,1780,1596,3.0952380952380953,0.7218066868527503,0
5,1826,1643,4.1606816798539255,2.628276876690678,0
6,1762,1578,3.070975918884664,1.3989065748827778,0
7,1761,1577,3.0570703868103997,1.1678594918751493,0
8,1768,1584,3.0555555555555554,1.3169234289132572,0
9,1935,1751,3.576813249571673,1.917698181469113,0
