i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2034,1936,8.387913223140496,5.581555237431843,0
1,2023,1925,8.335584415584416,5.544774653415567,0
2,2037,1939,8.44198040226921,5.64015583214319,0
3,2010,1912,8.640167364016737,5.735197206834129,0
4,2090,1992,8.22289156626506,5.652283725854479,0
5,2053,1955,8.405115089514066,5.838629137404233,0
6,2034,1936,8.339359504132231,5.7523818640999655,0
7,2064,1966,8.222787385554426,5.441374366602747,0
8,2023,1925,8.168831168831169,5.416863033836115,0
9,2010,1912,8.439330543933055,5.626305629185116,0
