i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1781,1586,3.0138713745271124,0.2605828535348602,0
1,1766,1572,3.05089058524173,0.5773110175019823,0
2,1808,1613,3.0619962802231866,0.6463212566179123,0
3,1774,1580,3.0063291139240507,0.13297165601840927,0
4,1799,1604,3.0174563591022445,0.35268052799756194,0
5,1775,1580,3.018987341772152,0.30546745641455303,0
6,1777,1583,3.061907770056854,0.6308218618887456,0
7,1799,1604,3.0261845386533666,0.33396679671350776,0
8,1783,1588,3.0377833753148615,0.49540266646460884,0
9,1786,1592,3.0766331658291457,0.6993584433370788,0
