i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2341,2222,7.973447344734473,5.549930197716243,0
1,2438,2319,7.684346701164295,5.215533148404008,0
2,2385,2266,7.779346866725508,5.269174350670072,0
3,2369,2250,7.887111111111111,5.260305281475685,0
4,2342,2223,7.96536212325686,5.384468629467837,0
5,2371,2252,8.187833037300178,5.76522413582024,0
6,2301,2182,8.012832263978002,5.349629311905426,0
7,2353,2234,7.9865711727842434,5.459199898712433,0
8,2397,2278,7.767339771729588,5.252729967879509,0
9,2335,2216,7.885379061371841,5.247609318220392,0
