i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2125,2002,3.7567432567432566,0.8651696160594352,0
1,2089,1966,3.812817904374364,0.8973559524495426,0
2,2116,1993,3.7867536377320623,0.8994535599411351,0
3,2149,2026,3.788252714708786,0.8825835981954275,0
4,2176,2053,3.752557233317097,0.8717851174743263,0
5,2121,1998,3.779279279279279,0.8829556567420891,0
6,2126,2003,3.7713429855217173,0.865744346660036,0
7,2101,1978,3.7750252780586453,0.8705048477507646,0
8,2108,1985,3.764735516372796,0.8765433272848553,0
9,2160,2037,3.7893961708394697,0.8502651864161482,0
