i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2429,2183,8.851122308749428,13.05968915690952,1346
1,2454,2207,10.177616674218395,20.30086762230282,1155
2,2508,2262,10.494694960212202,18.03383003665955,1123
3,2509,2262,10.559681697612731,17.753761297735924,1030
4,2530,2283,10.528690319754709,19.560601059033203,987
5,2499,2252,10.366341030195382,22.076996384988842,1094
6,2485,2238,10.232350312779268,16.95414066060204,1266
7,2472,2225,10.791011235955056,21.33326589645529,1164
8,2500,2253,10.313359964491788,15.719760180312182,1127
9,2522,2275,9.95032967032967,22.563038795152064,1346
