i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2587,2320,10.089655172413794,29.701368188938485,402
1,2572,2300,8.87695652173913,13.22103361570777,416
2,2567,2298,9.57006092254134,26.392030242283454,379
3,2575,2296,9.751306620209059,30.188079108216925,452
4,2606,2331,8.16001716001716,19.275212348192603,357
5,2703,2434,7.897699260476582,9.615139884703032,401
6,2606,2333,8.333904843549078,15.25751082496374,368
7,2617,2334,7.860754070265639,14.617923771998443,406
8,2515,2255,9.409756097560976,30.362009356029677,375
9,2591,2319,8.386373436826219,20.5454282608983,406
