i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1627,1545,3.9482200647249193,0.9374818592171055,0
1,1640,1558,3.9518613607188704,0.9285755935287389,0
2,1661,1579,3.9449018366054465,0.9335782625207264,0
3,1647,1565,3.971884984025559,0.9548139136892175,0
4,1647,1565,3.9661341853035146,0.9536226914169769,0
5,1629,1547,3.9437621202327087,0.94177873780903,0
6,1620,1538,3.962288686605982,0.9560609286205644,0
7,1707,1625,3.9341538461538463,0.962034530497644,0
8,1632,1550,3.9490322580645163,0.9500334623604468,0
9,1630,1548,3.94702842377261,0.9461114250707755,0
