i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1978,1861,3.0865126276195594,0.3270629290618199,0
1,2000,1881,3.1137692716640086,0.37153744391327914,0
2,2333,2196,3.1598360655737703,0.4388351555064633,0
3,2353,2214,3.177958446251129,0.46750040320792585,0
4,1985,1867,3.076057846813069,0.29565663736189957,0
5,1973,1854,3.081984897518878,0.30945047823103566,0
6,2362,2222,3.1291629162916292,0.4253077685990925,0
7,2353,2210,3.0963800904977377,0.33799451167194094,0
8,1927,1809,3.055279159756772,0.2493463916113003,0
9,2004,1886,3.133085896076352,0.40384908413876824,0
