i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1785,1592,3.001256281407035,0.05010972531452043,0
1,1774,1579,3.01393286890437,0.41785170657978976,0
2,1784,1589,3.039018250471995,0.5902399318387628,0
3,1789,1594,3.0338770388958594,0.45511910549653883,0
4,1768,1573,3.0406865861411316,0.4819672935165695,0
5,1780,1585,3.042902208201893,0.5755713934192428,0
6,1765,1570,3.002547770700637,0.07133757961783438,0
7,1759,1564,3.0051150895140664,0.12377036964258685,0
8,1782,1587,3.027725267800882,0.4962239825344194,0
9,1787,1592,3.0150753768844223,0.3086261815634992,0
