i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2387,2250,3.0813333333333333,0.3011946583560576,0
1,2381,2224,3.2054856115107913,0.40405602949693437,0
2,2744,2590,3.105791505791506,0.36918627384115094,0
3,2767,2593,3.2078673351330504,0.4270814624113267,0
4,2771,2606,3.051419800460476,0.23920255302379004,0
5,2410,2254,3.201863354037267,0.41444212827595595,0
6,2747,2591,3.047086067155538,0.2118229672046035,0
7,2429,2273,3.2925648922129342,0.500964466495272,0
8,2366,2230,3.088340807174888,0.30363778056705865,0
9,2389,2251,3.078631719235895,0.27568595897608644,0
