i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,469,448,4.044642857142857,1.0012348880359734,0
1,497,476,3.918067226890756,0.9435813924723405,0
2,476,455,3.989010989010989,0.9664083897107979,0
3,487,466,3.9527896995708156,0.9459211889411784,0
4,482,461,3.96529284164859,0.9629184280401882,0
5,490,469,3.946695095948827,0.9161746947021753,0
6,484,463,3.961123110151188,0.9169630313303868,0
7,465,444,4.045045045045045,0.9575436610598019,0
8,480,459,3.971677559912854,0.9412269009324618,0
9,470,449,4.011135857461024,0.9473257644744929,0
