i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1830,1743,8.584050487664946,5.618051217788039,0
1,1842,1755,8.175498575498576,5.418862615426762,0
2,1825,1738,8.555811277330264,5.753024236270688,0
3,1802,1715,8.676967930029155,5.8938639947880525,0
4,1803,1716,8.526223776223777,5.8125246536845845,0
5,1813,1726,8.402085747392816,5.49607215119498,0
6,1807,1720,8.294186046511628,5.524740436945364,0
7,1856,1769,8.394007914075749,5.519192910285306,0
8,1804,1717,8.320326150262085,5.490491628362237,0
9,1831,1744,8.346330275229358,5.449140183088977,0
