i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2182,2074,8.295081967213115,5.752673682860701,0
1,2228,2120,8.135377358490565,5.35257594035089,0
2,2213,2105,8.404275534441805,5.76008715625,0
3,2215,2107,8.29188419553868,5.531867861825217,0
4,2180,2072,8.319980694980694,5.763303093529774,0
5,2240,2132,8.225609756097562,5.646998642761434,0
6,2205,2097,8.280877443967572,5.466399867242165,0
7,2231,2123,8.357512953367875,5.7477041913050835,0
8,2227,2119,8.380840018876828,5.792204086176192,0
9,2207,2099,8.333492139113863,5.678312909244535,0
