i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1131,1080,3.9722222222222223,0.9780776055452531,0
1,1133,1082,3.981515711645102,0.9437166045959522,0
2,1146,1095,3.947945205479452,0.9363452104656402,0
3,1116,1065,4.003755868544601,0.9631642767295243,0
4,1148,1097,3.948040109389243,0.948076922362188,0
5,1125,1074,3.985102420856611,0.9551202985322084,0
6,1129,1078,3.9907235621521338,0.9602040771517151,0
7,1139,1088,3.9751838235294117,0.9453494739902361,0
8,1122,1071,3.9990662931839402,0.9686973099640762,0
9,1143,1092,3.970695970695971,0.9253562184420687,0
