i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1878,1776,3.8620495495495497,0.8914010317172872,0
1,1880,1778,3.8880764904386953,0.943489687569325,0
2,1883,1781,3.8764738910724312,0.9099932609643463,0
3,1887,1785,3.9008403361344537,0.9189717611312928,0
4,1880,1778,3.87289088863892,0.896585618330368,0
5,1864,1762,3.901816118047673,0.9415416477636378,0
6,1855,1753,3.942384483742156,0.9406764181729892,0
7,1918,1816,3.879405286343612,0.9198585404405363,0
8,1880,1778,3.890326209223847,0.9299459963512529,0
9,1893,1791,3.8576214405360134,0.9220584439488274,0
