i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2795,2601,3.0,0.0,0
1,2783,2590,3.0,0.0,0
2,2803,2609,3.0,0.0,0
3,2817,2623,3.0,0.0,0
4,2804,2610,3.0,0.0,0
5,2796,2603,3.0,0.0,0
6,2787,2593,3.0,0.0,0
7,2828,2635,3.0,0.0,0
8,2807,2613,3.0,0.0,0
9,2795,2601,3.0,0.0,0
