i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,261,250,3.912,0.9253410182197697,0
1,255,244,3.9631147540983607,0.9931487283723232,0
2,249,238,4.033613445378151,0.9608537267393876,0
3,260,249,3.9156626506024095,0.9468377206934216,0
4,251,240,4.004166666666666,1.0144699628651188,0
5,248,237,4.037974683544304,0.969270959769199,0
6,246,235,4.025531914893617,0.9672219673310892,0
7,263,252,3.9246031746031744,0.8581251719787578,0
8,252,241,3.991701244813278,1.0102861073127531,0
9,248,237,3.9957805907172994,0.9957627117039001,0
