i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2052,1934,3.1132368148914167,0.3806332403646809,0
1,2353,2215,3.0627539503386005,0.26731437592644663,0
2,2394,2252,3.0621669626998225,0.2692801940781133,0
3,2766,2605,3.0391554702495203,0.19396473751447477,0
4,2401,2244,3.0650623885918002,0.27725810165113846,0
5,2698,2541,3.062573789846517,0.24219477837220404,0
6,2756,2600,3.0776923076923075,0.3027477712845323,0
7,2758,2598,3.0427251732101617,0.22218862511902654,0
8,2380,2222,3.0531053105310533,0.23597812733060436,0
9,2760,2597,3.0292645360030805,0.16854709411794935,0
