i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2027,1914,3.8411703239289445,0.9038741007504989,0
1,2038,1925,3.8425974025974026,0.9131953356386653,0
2,2006,1893,3.8510301109350236,0.9222238480018774,0
3,2040,1927,3.8386092371562013,0.9120104654723395,0
4,2021,1908,3.8349056603773586,0.9137303695100788,0
5,2002,1889,3.8475383800952887,0.9058632182502147,0
6,1997,1884,3.8694267515923566,0.905245090298426,0
7,2026,1913,3.808154730789336,0.8909702054820995,0
8,2019,1906,3.8588667366211964,0.9153681339471615,0
9,2028,1915,3.8720626631853787,0.9179541768230887,0
