i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1521,1449,3.9385783298826778,0.9586097706833895,0
1,1492,1420,3.999295774647887,0.9703343752755034,0
2,1544,1472,3.932065217391304,0.9358523643826545,0
3,1530,1458,3.9478737997256514,0.9594088288867885,0
4,1529,1457,3.9684282772820865,0.9691705164107468,0
5,1509,1437,3.965901183020181,0.9733144908501102,0
6,1514,1442,3.9868238557558944,0.9548582445421697,0
7,1527,1455,3.963573883161512,0.9405231474732725,0
8,1506,1434,3.993723849372385,0.9713265435911673,0
9,1497,1425,3.967017543859649,0.9519876987858517,0
