i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2532,2261,8.486068111455108,8.107766277707853,391
1,2534,2256,9.087765957446809,27.033524484848137,389
2,2619,2342,8.029888983774551,13.28537698283573,422
3,2632,2355,8.5723991507431,23.241594658490055,384
4,2582,2314,9.489196197061366,27.882255131394142,357
5,2553,2289,9.591087811271297,22.575645937852876,401
6,2610,2342,10.264304013663535,28.561972083187133,396
7,2542,2266,8.883936451897616,22.927939566126465,375
8,2666,2389,7.754290498116367,10.17771695233379,380
9,2717,2439,7.922919229192292,17.49540452535983,407
