i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1967,1848,3.073051948051948,0.3165168137797675,0
1,2093,1975,3.3443037974683545,0.6674620048813735,0
2,2255,2122,3.684731385485391,0.8232270518697291,0
3,2226,2095,3.731742243436754,0.834586242452742,0
4,2011,1894,3.204857444561774,0.5449757614084502,0
5,1967,1850,3.149189189189189,0.4572679052595138,0
6,2021,1903,3.1944298476090385,0.5095313067840807,0
7,2163,2045,3.5691931540342297,0.7772621905211705,0
8,2005,1885,3.2042440318302385,0.5481418080886786,0
9,2150,2032,3.483759842519685,0.7481815470617773,0
