i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1124,1073,3.9972041006523766,0.9783259816049442,0
1,1164,1113,3.9335130278526504,0.9407801832280608,0
2,1147,1096,3.9534671532846715,0.9602628635791705,0
3,1115,1064,4.0131578947368425,0.9885699160042503,0
4,1133,1082,3.978743068391867,0.9683107852697385,0
5,1126,1075,4.0018604651162795,0.9673729850259016,0
6,1116,1065,4.029107981220657,0.9622438821886785,0
7,1107,1056,4.023674242424242,0.9456880531560086,0
8,1154,1103,3.945602901178604,0.9525154815458442,0
9,1125,1074,4.001862197392923,0.9620335942699318,0
