i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1720,1568,4.5688775510204085,5.5493243535519365,0
1,1788,1636,4.8398533007334965,5.55457704419054,0
2,1861,1709,5.825629022820363,8.469476308151988,0
3,2009,1857,5.75767366720517,6.812155862975887,0
4,2030,1878,5.8567625133120345,5.326929851045137,0
5,2287,2135,5.8903981264637,4.312845209295222,0
6,2413,2261,6.122512162759841,4.631348297721262,0
7,2464,2312,5.961937716262976,4.355556175927141,0
8,1937,1785,5.7025210084033615,7.929911414705517,0
9,2111,1959,5.716692189892802,5.4718997303686985,0
