i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1980,1861,3.0714669532509404,0.28905792544963566,0
1,1978,1860,3.0688172043010753,0.2869860041635,0
2,1977,1858,3.089881593110872,0.3313457034813428,0
3,1991,1872,3.092948717948718,0.33158751397094743,0
4,2009,1890,3.128042328042328,0.39908211923221576,0
5,2352,2214,3.073170731707317,0.2991604795605544,0
6,2358,2220,3.0337837837837838,0.1806721886097424,0
7,2364,2218,3.057258791704238,0.26326668572941625,0
8,2354,2214,3.0523938572719063,0.24037225774387982,0
9,2340,2202,3.1530426884650318,0.4194545861687361,0
