i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1778,1594,3.0,0.0,0
1,1752,1568,3.1530612244897958,1.728229250762276,0
2,1767,1583,3.025268477574226,0.49187283799133685,0
3,1786,1602,3.1098626716604243,1.5763277244116838,0
4,1771,1587,3.0617517328292374,0.7326864579134712,0
5,1774,1590,3.1018867924528304,1.3997965574605444,0
6,1767,1583,3.074542008843967,0.7193754059626916,0
7,1777,1593,3.0753295668549905,1.6976333091882396,0
8,1780,1596,3.0413533834586466,0.6259182110705079,0
9,1777,1593,3.0577526679221596,0.6430305067507716,0
