i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,2113,1990,3.7195979899497487,0.8715306463536714,0
1,2125,2002,3.7627372627372626,0.876003834000124,0
2,2126,2003,3.785322016974538,0.8891896570924033,0
3,2122,1999,3.8114057028514257,0.9051848732799842,0
4,2114,1991,3.783023606228026,0.8801243570785362,0
5,2155,2032,3.791830708661417,0.8758978491848147,0
6,2138,2015,3.7632754342431762,0.8759489380106483,0
7,2129,2006,3.7846460618145565,0.8961441437474362,0
8,2143,2020,3.7797029702970297,0.8671587329947149,0
9,2153,2030,3.7935960591133004,0.8862709692415915,0
