i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1330,1268,3.9873817034700316,0.9414223865104152,0
1,1329,1267,3.995264404104183,0.9674952348916162,0
2,1316,1254,3.996810207336523,0.9559630867919996,0
3,1347,1285,4.004669260700389,0.966348973240171,0
4,1376,1314,3.933028919330289,0.9363724756563045,0
5,1358,1296,3.9660493827160495,0.9576310521955983,0
6,1358,1296,3.9560185185185186,0.9479074808490843,0
7,1364,1302,3.9477726574500767,0.9448902685446212,0
8,1341,1279,3.986708365910868,0.9681293643730895,0
9,1329,1267,4.00394632991318,0.9506282010326679,0
