i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1980,1862,3.0864661654135337,0.335092967981043,0
1,2337,2199,3.070031832651205,0.29021882397559023,0
2,2363,2226,3.0970350404312668,0.3398115534438598,0
3,2355,2204,3.0458257713248638,0.23369865682830193,0
4,1969,1850,3.0616216216216214,0.26198322118249123,0
5,2048,1930,3.1362694300518137,0.395021570799728,0
6,2366,2231,3.095472882115643,0.35087409332014075,0
7,2364,2215,3.0437923250564336,0.21746761723544358,0
8,2381,2233,3.0470219435736676,0.23947873673710696,0
9,2350,2213,3.089471305919566,0.31976937678274947,0
