i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1348,1286,3.979782270606532,0.9346760065377375,0
1,1344,1282,3.982839313572543,0.960053327017064,0
2,1351,1289,3.9798293250581844,0.9541366238722641,0
3,1345,1283,3.9742790335151987,0.9492792557012694,0
4,1345,1283,3.9820732657833204,0.9616932995640332,0
5,1336,1274,4.0007849293563575,0.9693089411773448,0
6,1322,1260,4.011111111111111,0.9798948941224956,0
7,1310,1248,4.048878205128205,0.9919622604674283,0
8,1345,1283,3.9766173031956353,0.941507770335642,0
9,1333,1271,3.977970102281668,0.9542579895771494,0
