i,n_total,n_finished,turns_avg,turns_std,n_waiting
0,1400,1335,8.322846441947565,5.3802143548849255,0
1,1397,1332,8.302552552552553,5.488663673419141,0
2,1410,1345,8.34646840148699,5.439122067586084,0
3,1369,1304,8.171779141104295,5.3718707164419115,0
4,1361,1296,8.41358024691358,5.626239300217644,0
5,1393,1328,8.21762048192771,5.313096719196094,0
6,1395,1330,8.378195488721804,5.543455646357923,0
7,1413,1348,8.140949554896142,5.203657951060895,0
8,1407,1342,8.256333830104323,5.155829623604088,0
9,1380,1315,8.354372623574145,5.664301013825105,0
